Code_Pays,Pays,Annee,Credit_Secteur_Prive_pct_PIB,Croissance_PIB_pct,Inflation_pct,PIB_USD,Reserves_Change_USD,Solde_Courant_pct_PIB
COG,Congo,1992,15.7563111798042,2.61194805533871,-3.93546810070881,2933222703.0334,7714245.89928596,-10.7934054712732
COG,Congo,1993,8.68569925009867,-0.979683208744774,4.92366412213743,2684323623.14372,5684242.05310168,-20.5893960957304
COG,Congo,1994,7.69809438495053,-5.49307574541402,42.4396750333452,1769365437.78801,54626028.279834,-44.8409951823334
COG,Congo,1995,8.11238401817837,3.9853243781107,9.41800743452228,2116003867.75536,63605442.7976744,-29.5463927344917
COG,Congo,1996,7.54720320073863,4.29048155870402,10.0311203319503,2540697539.05773,95102838.9249265,-25.6169885221692
COG,Congo,1997,7.85771188315999,-0.624812152260716,,2322719102.6909,63149533.6213229,-6.70967027697312
COG,Congo,1998,9.73915311712025,3.73755276980884,,1949481379.21951,4043309.95571957,-12.3421441704289
COG,Congo,1999,10.9017456703236,-2.58219935813743,4.14267137284048,2354772960.28296,42583558.4675994,-9.79852342002057
COG,Congo,2000,4.78054525627045,7.5759803952642,-0.881991517025431,3227927697.57921,225059391.973169,20.1289422019463
COG,Congo,2001,4.89742713469707,3.80260189913561,0.0559899218140583,2796704604.03812,71990506.3583461,-1.01723380328061
COG,Congo,2002,2.86607439783363,4.58187006108889,4.37875971780873,3034250923.97726,35447852.891381,-1.14076678309812
COG,Congo,2003,3.63584014174623,0.813264076303781,-0.631844987363156,3503723087.74483,39441158.0588261,14.8882764007301
COG,Congo,2004,2.93264923853734,3.47663162118089,2.42976607961799,4656974940.12721,124471455.266244,14.5085104569995
COG,Congo,2005,2.21035522374353,7.75575897806648,3.09449011456182,6650001680.48544,737537427.530678,10.4641144260127
COG,Congo,2006,2.01041976164635,7.98623836334291,6.53784395299604,8072305029.06514,1848005218.09028,1.53894345042081
COG,Congo,2007,2.17001792231507,-6.61399480441001,2.65464645060703,8782703436.70188,2183569352.93452,-24.0002254918381
COG,Congo,2008,3.2133016767847,6.30637595585259,4.95875092023152,11649857673.4436,3881458050.91579,7.46170443036968
COG,Congo,2009,4.87224031469532,11.6372888615758,4.41500374795223,9723299915.25312,3806250383.75173,-14.1030536085047
COG,Congo,2010,5.97974007920069,9.93126543095578,0.391525011227612,13148396211.5955,4446850565.67434,6.85413566856583
COG,Congo,2011,7.16938539992393,2.20591936286718,1.75958704273803,15655383576.6515,5641136195.74763,13.2423472931453
COG,Congo,2012,7.41275433322396,9.94715314257564,5.01018773134471,17692911296.3044,5549563315.43625,13.6849086384196
COG,Congo,2013,8.87867280525648,-0.712434451876447,4.63161619729461,17958720699.0868,5245011451.13999,10.7855804840986
COG,Congo,2014,11.1598525258918,6.64606540928447,0.912139545450097,17919321078.0284,4926098059.12833,3.79355485952657
COG,Congo,2015,15.2272521698246,0.415193061293763,3.16909796750829,12434793867.3568,2221497219.19564,-37.2388274641582
COG,Congo,2016,17.9395649927598,-8.68524343913786,3.19056179723773,10931328150.8478,714352000.79598,-32.8963883802867
COG,Congo,2017,15.7845144454442,-5.59477371915547,0.450063823285546,11834473039.3645,379984138.830498,
COG,Congo,2018,13.0035781117488,-2.30431780125842,1.15277896375523,14773900288.5135,423617388.256644,
COG,Congo,2019,12.6399762805673,1.12447391976529,2.20607305781525,13976637779.9763,988316008.036769,11.6793050600101
COG,Congo,2020,15.5564368746607,-6.26777227963225,1.79537147083108,11468687464.0046,1140500574.79268,12.5614280869547
COG,Congo,2021,13.902630970771,1.01507036990908,1.7156427545126,14825690210.9157,828560334.612028,11.5738751772006
COG,Congo,2022,12.7664269281269,1.47535613247133,3.04344334698478,15817030154.6941,835649476.998537,
COG,Congo,2023,13.7900478506587,1.90686426346754,4.30174563591016,15321055822.5167,715391052.357981,
COG,Congo,2024,,2.09998918002519,3.09143630919166,15719986076.6464,758550233.065437,
COG,Congo,2025,,3.08292728120063,2.40069559361747,16306633778.765,,
GAB,Gabon,1975,14.4102508650519,19.1901149100017,28.4529426372338,2157592940.04234,146069074.960014,
GAB,Gabon,1976,13.8708107356418,35.6253379697775,20.1715644639721,3009409974.26856,116155039.786906,
GAB,Gabon,1977,18.0692552883222,-12.582091168196,13.8525690862841,2809349069.22118,10960852.445259,
GAB,Gabon,1978,24.1064540059347,-24.0492060700073,10.7641690976807,2389479271.66616,24720653.9111842,3.09161720747714
GAB,Gabon,1979,19.1365187713311,0.474405279722845,7.95269853751444,3030251120.09759,26585980.6548082,8.17251007369266
GAB,Gabon,1980,15.7692988275824,2.55293715765217,12.3403592565602,4279637942.25144,114931035.908203,8.96925457208746
GAB,Gabon,1981,16.2925202476417,5.09532927895786,8.70650214893005,3862269120.53497,203862515.213667,10.4421153102767
GAB,Gabon,1982,15.5585835645555,-3.09752039780534,16.6857968797492,3618007841.13503,317641899.132668,8.55076121567185
GAB,Gabon,1983,17.72854600325,5.60824067925303,10.6719367588934,3391275731.53751,191704655.540394,2.88787433239867
GAB,Gabon,1984,16.1824315640663,7.50890230839578,5.85714285714295,3561451560.50783,203334402.312198,3.16411772419284
GAB,Gabon,1985,20.2063312229257,-2.33294933269416,7.3549257759783,3339914757.22872,196666668.279435,-4.86504498812799
GAB,Gabon,1986,28.5342326291677,-0.803597733902933,6.28535512256451,3403638189.20049,131275302.185599,-31.0681259413846
GAB,Gabon,1987,29.7400385127547,-17.1460422148976,-0.946185688941441,3281797043.04996,18098132.6280505,-13.6844773143339
GAB,Gabon,1988,16.7483582683015,12.8453532480867,-8.77611940298511,3834503376.02992,72604240.1648836,-16.0520094477278
GAB,Gabon,1989,15.4787719955073,8.54530998982545,6.74083769633498,4186411463.85975,39478564.0548376,-4.59078995928343
GAB,Gabon,1990,12.9223127236826,5.19223727652398,7.72532188841208,5952293764.84777,278707082.300407,2.81747500972778
GAB,Gabon,1991,14.6340279267629,6.11250348301178,-11.6861126920888,5402919784.57004,332016185.575922,1.38433185743214
GAB,Gabon,1992,10.9443611257482,-3.09014565154393,-9.54291330336575,5592390827.39854,75487379.4295402,-3.00622863834277
GAB,Gabon,1993,10.3152517572052,3.94655500790242,0.533746556474191,4378645081.01769,5765214.98441806,-1.12108668936338
GAB,Gabon,1994,6.75599656583784,3.71275484108966,36.1162456962985,4190819344.22255,180108557.78406,7.57275373189422
GAB,Gabon,1995,7.92178409825469,4.97384776335103,9.64653104079616,4958845648.04778,153050967.705736,10.3786091380141
GAB,Gabon,1996,6.5893298544356,3.62504902027987,0.689693377281638,5694040002.89863,253455805.994779,15.606083485232
GAB,Gabon,1997,8.68058280531343,5.73836739483843,3.973450075453,5326817114.53586,286326931.459436,9.97513749355829
GAB,Gabon,1998,10.7795085066163,3.47783358718901,1.44873854294598,4483417309.83011,19102566.6572459,-13.2831001987777
GAB,Gabon,1999,9.96367119470568,-8.93262280230105,-1.93660397603626,4662992036.2073,21672801.0598187,8.37209987870897
GAB,Gabon,2000,8.69655229754448,-1.88296639760897,0.504920025834859,5080483628.53013,193613824.335929,19.7027587812577
GAB,Gabon,2001,12.5213235669856,2.13523342197423,2.13762052701465,5023265413.2623,13399793.737124,10.2998522952722
GAB,Gabon,2002,12.3109535557091,-0.249033168543434,0.0366828893971394,5335451099.88223,144051938.52431,6.33560263979825
GAB,Gabon,2003,11.5183478998664,2.2473300115045,2.23535313551536,6511903365.47554,201927545.206198,11.7614768617876
GAB,Gabon,2004,9.270946511217,0.689543058464849,0.40820530743925,7770219008.21293,449046100.892114,11.8977404655294
GAB,Gabon,2005,8.46361766400408,2.67620333310926,3.70833333333304,9582783990.85345,675149856.166232,20.6930568792579
GAB,Gabon,2006,9.55302311116021,-2.80657835569052,-1.4094013660098,10327598306.4575,1121592475.619,
GAB,Gabon,2007,9.95222909903567,6.00810802487668,5.03031883679951,12455409587.3371,1237944497.62597,22.0639363873959
GAB,Gabon,2008,8.66117230938388,-3.30843064878751,5.26430145575285,15571348344.3379,1934656663.35387,24.5939589011604
GAB,Gabon,2009,10.091112978373,0.130331119816617,1.88570754577918,12113699068.2517,1993241390.30824,6.63781868280595
GAB,Gabon,2010,8.20999683204116,7.08988731455126,1.46154402720469,14372593020.2885,1735883130.08267,17.0685059551217
GAB,Gabon,2011,9.52767161179321,7.09175334258654,1.26331707837421,18210307743.5816,2157316878.94114,14.30205454341
GAB,Gabon,2012,11.3020956739669,5.25107691750407,2.65241828695626,17170464016.0593,2351562306.82131,11.5176523304205
GAB,Gabon,2013,15.012821298493,5.63869900338696,0.505441058915615,17595744798.3398,3003573133.33984,8.31242147608324
GAB,Gabon,2014,14.5417251249117,4.31496444107469,4.69045751826284,18203966895.8433,2478480387.52702,6.10892058354702
GAB,Gabon,2015,14.5161472286238,3.8788993950789,-0.338795188753406,14383107762.6952,1863120980.87031,0.980288664808838
GAB,Gabon,2016,13.8289895507558,2.09144220829562,2.10670712784054,14023890265.3665,789346604.519222,
GAB,Gabon,2017,10.2903622081637,0.472642030911146,2.65192583143902,14929487485.1623,965054219.212038,
GAB,Gabon,2018,13.0826930691649,0.83791658082157,4.74906652083221,16867326401.9626,1321051088.57443,
GAB,Gabon,2019,13.3764779657931,3.92080879452831,2.46456756151187,16874405465.391,1371973832.67956,
GAB,Gabon,2020,,-1.8377610635094,1.35276110675333,15342236163.9943,1386494674.6587,
GAB,Gabon,2021,,1.46795731508091,1.0869074651941,19444935097.2333,1304391855.46928,
GAB,Gabon,2022,,3.03761449525692,4.23124798274579,20440655695.229,1415483890.94364,
GAB,Gabon,2023,,2.43893665041031,3.62901534185376,19388372070.9778,1447408422.70298,
GAB,Gabon,2024,,3.39403899521831,1.17311998381218,20895684425.6752,638788434.429856,
GAB,Gabon,2025,,2.47287961498321,1.76766609003481,21427119323.2764,,
GNQ,Guinée Équatoriale,1975,,,,104295643.388437,,
GNQ,Guinée Équatoriale,1976,,,,103653049.93797,,
GNQ,Guinée Équatoriale,1977,,,,103987520.075827,,
GNQ,Guinée Équatoriale,1978,,,,,,
GNQ,Guinée Équatoriale,1979,,,,,,
GNQ,Guinée Équatoriale,1980,,,,50642880.7737503,,
GNQ,Guinée Équatoriale,1981,,5.76942050301955,,36731422.8456914,,
GNQ,Guinée Équatoriale,1982,,2.20167594636722,,44294647.733479,2773615.87655523,
GNQ,Guinée Équatoriale,1983,,5.00438719582668,,44442456.94764,1300000.0,
GNQ,Guinée Équatoriale,1984,,1.01138167040003,,50320914.4065688,1381000.0,
GNQ,Guinée Équatoriale,1985,23.3915003887404,12.9051788684821,,62118569.9654481,3465531.60248607,
GNQ,Guinée Équatoriale,1986,31.6058011108198,-2.33055635744239,-17.6404240920371,76407395.8727542,2676436.58791487,
GNQ,Guinée Équatoriale,1987,26.7913376875341,4.43673736244361,-13.1744727471927,93345859.52973,568604.403598341,-25.9287107608819
GNQ,Guinée Équatoriale,1988,24.6259121401622,2.6552621825882,2.52365930599391,100534656.881732,5503322.41918525,-16.4506703656093
